File Created: 	2019-10-02 11.51.20						
Gas Name:	Ar	H2	H2				
6598,035	50,000	0,000	0,000	49,991	0,000	0,200	0,0
6599,080	50,000	0,000	0,000	49,978	0,000	0,178	0,0
6600,030	50,000	0,000	0,000	50,013	0,000	0,178	0,0
6601,076	50,000	0,000	0,000	49,997	0,000	0,187	0,0
6602,025	50,000	0,000	0,000	50,000	0,000	0,187	0,0
6603,071	50,000	0,000	0,000	50,000	0,000	0,187	0,0
6604,020	50,000	0,000	0,000	49,981	0,000	0,187	0,0
6605,065	50,000	0,000	0,000	49,975	0,000	0,200	0,0
6606,015	50,000	0,000	0,000	49,997	0,000	0,197	0,0
6607,060	50,000	0,000	0,000	49,991	0,000	0,194	0,0
6608,010	50,000	0,000	0,000	50,003	0,000	0,200	0,0
6609,056	50,000	0,000	0,000	50,003	0,000	0,209	0,0
6610,005	50,000	0,000	0,000	50,009	0,000	0,216	0,0
6611,051	50,000	0,000	0,000	49,978	0,000	0,169	0,0
6612,000	50,000	0,000	0,000	49,987	0,000	0,209	0,0
6613,045	50,000	0,000	0,000	50,000	0,000	0,212	0,0
6614,102	50,000	0,000	0,000	49,994	0,000	0,181	0,0
6615,041	50,000	0,000	0,000	50,013	0,000	0,241	0,0
6616,085	50,000	0,000	0,000	49,987	0,000	0,187	0,0
6617,035	50,000	0,000	0,000	50,003	0,000	0,209	0,0
6618,080	50,000	0,000	0,000	50,006	0,000	0,178	0,0
6619,030	50,000	0,000	0,000	49,991	0,000	0,203	0,0
6620,076	50,000	0,000	0,000	50,009	0,000	0,184	0,0
6621,025	50,000	0,000	0,000	50,006	0,000	0,178	0,0
6622,071	50,000	0,000	0,000	49,978	0,000	0,181	0,0
6623,020	50,000	0,000	0,000	49,994	0,000	0,181	0,0
6624,065	50,000	0,000	0,000	49,984	0,000	0,200	0,0
6625,016	50,000	0,000	0,000	49,991	0,000	0,219	0,0
6626,060	50,000	0,000	0,000	49,991	0,000	0,200	0,0
6627,010	50,000	0,000	0,000	50,009	0,000	0,200	0,0
6628,056	50,000	0,000	0,000	49,994	0,000	0,175	0,0
6629,006	50,000	0,000	0,000	49,987	0,000	0,191	0,0
6630,051	50,000	0,000	0,000	50,019	0,000	0,184	0,0
6631,000	50,000	0,000	0,000	49,987	0,000	0,191	0,0
6632,046	50,000	0,000	0,000	49,997	0,000	0,159	0,0
6633,090	50,000	0,000	0,000	50,009	0,000	0,216	0,0
6634,040	50,000	0,000	0,000	50,013	0,000	0,194	0,0
6635,085	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6636,036	50,000	0,000	0,000	50,003	0,000	0,184	0,0
6637,080	50,000	0,000	0,000	50,003	0,000	0,200	0,0
6638,031	50,000	0,000	0,000	49,987	0,000	0,212	0,0
6639,075	50,000	0,000	0,000	50,000	0,000	0,206	0,0
6640,025	50,000	0,000	0,000	49,984	0,000	0,200	0,0
6641,071	50,000	0,000	0,000	49,994	0,000	0,175	0,0
6642,020	50,000	0,000	0,000	50,009	0,000	0,181	0,0
6643,065	50,000	0,000	0,000	49,997	0,000	0,191	0,0
6644,015	50,000	0,000	0,000	49,991	0,000	0,203	0,0
6645,060	50,000	0,000	0,000	49,997	0,000	0,194	0,0
6646,010	50,000	0,000	0,000	50,013	0,000	0,181	0,0
6647,056	50,000	0,000	0,000	50,006	0,000	0,184	0,0
6648,005	50,000	0,000	0,000	50,003	0,000	0,159	0,0
6649,050	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6650,001	50,000	0,000	0,000	50,003	0,000	0,206	0,0
6651,045	50,000	0,000	0,000	49,991	0,000	0,175	0,0
6652,091	50,000	0,000	0,000	50,003	0,000	0,184	0,0
6653,040	50,000	0,000	0,000	49,994	0,000	0,203	0,0
6654,085	50,000	0,000	0,000	50,006	0,000	0,175	0,0
6655,035	50,000	0,000	0,000	49,987	0,000	0,206	0,0
6656,080	50,000	0,000	0,000	50,000	0,000	0,216	0,0
6657,030	50,000	0,000	0,000	49,994	0,000	0,212	0,0
6658,075	50,000	0,000	0,000	49,991	0,000	0,172	0,0
6659,025	50,000	0,000	0,000	49,975	0,000	0,191	0,0
6660,070	50,000	0,000	0,000	49,997	0,000	0,219	0,0
6661,020	50,000	0,000	0,000	49,994	0,000	0,169	0,0
6662,065	50,000	0,000	0,000	49,984	0,000	0,237	0,0
6663,015	50,000	0,000	0,000	49,994	0,000	0,200	0,0
6664,060	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6665,010	50,000	0,000	0,000	49,997	0,000	0,166	0,0
6666,056	50,000	0,000	0,000	49,984	0,000	0,187	0,0
6667,005	50,000	0,000	0,000	49,994	0,000	0,172	0,0
6668,050	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6669,000	50,000	0,000	0,000	50,003	0,000	0,197	0,0
6670,045	50,000	0,000	0,000	49,981	0,000	0,194	0,0
6671,091	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6672,040	50,000	0,000	0,000	49,984	0,000	0,187	0,0
6673,085	50,000	0,000	0,000	50,000	0,000	0,194	0,0
6674,036	50,000	0,000	0,000	50,009	0,000	0,194	0,0
6675,080	50,000	0,000	0,000	49,981	0,000	0,197	0,0
6676,030	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6677,075	50,000	0,000	0,000	49,978	0,000	0,172	0,0
6678,025	50,000	0,000	0,000	49,984	0,000	0,184	0,0
6679,071	50,000	0,000	0,000	50,016	0,000	0,169	0,0
6680,020	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6681,065	50,000	0,000	0,000	49,997	0,000	0,216	0,0
6682,015	50,000	0,000	0,000	49,987	0,000	0,191	0,0
6683,061	50,000	0,000	0,000	50,003	0,000	0,194	0,0
6684,010	50,000	0,000	0,000	50,000	0,000	0,166	0,0
6685,056	50,000	0,000	0,000	49,997	0,000	0,163	0,0
6686,005	50,000	0,000	0,000	49,994	0,000	0,206	0,0
6687,050	50,000	0,000	0,000	50,006	0,000	0,191	0,0
6688,000	50,000	0,000	0,000	49,997	0,000	0,184	0,0
6689,045	50,000	0,000	0,000	49,987	0,000	0,187	0,0
6690,091	50,000	0,000	0,000	49,981	0,000	0,169	0,0
6691,040	50,000	0,000	0,000	50,000	0,000	0,209	0,0
6692,085	50,000	0,000	0,000	50,006	0,000	0,184	0,0
6693,035	50,000	0,000	0,000	49,981	0,000	0,184	0,0
6694,080	50,000	0,000	0,000	50,009	0,000	0,191	0,0
6695,031	50,000	0,000	0,000	49,987	0,000	0,216	0,0
6696,075	50,000	0,000	0,000	50,000	0,000	0,181	0,0
6697,025	50,000	0,000	0,000	49,991	0,000	0,203	0,0
6698,070	50,000	0,000	0,000	49,991	0,000	0,175	0,0
6699,021	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6700,065	50,000	0,000	0,000	49,994	0,000	0,172	0,0
6701,015	50,000	0,000	0,000	49,987	0,000	0,166	0,0
6702,061	50,000	0,000	0,000	49,975	0,000	0,194	0,0
6703,010	50,000	0,000	0,000	50,006	0,000	0,163	0,0
6704,055	50,000	0,000	0,000	49,997	0,000	0,169	0,0
6705,006	50,000	0,000	0,000	49,981	0,000	0,153	0,0
6706,051	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6707,000	50,000	0,000	0,000	50,009	0,000	0,212	0,0
6708,045	50,000	0,000	0,000	50,003	0,000	0,209	0,0
6709,090	50,000	0,000	0,000	49,997	0,000	0,203	0,0
6710,041	50,000	0,000	0,000	50,003	0,000	0,209	0,0
6711,085	50,000	0,000	0,000	50,006	0,000	0,209	0,0
6712,035	50,000	0,000	0,000	49,991	0,000	0,191	0,0
6713,080	50,000	0,000	0,000	49,984	0,000	0,216	0,0
6714,030	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6715,076	50,000	0,000	0,000	49,997	0,000	0,194	0,0
6716,025	50,000	0,000	0,000	49,991	0,000	0,184	0,0
6717,071	50,000	0,000	0,000	50,006	0,000	0,181	0,0
6718,020	50,000	0,000	0,000	50,000	0,000	0,163	0,0
6719,065	50,000	0,000	0,000	49,987	0,000	0,197	0,0
6720,015	50,000	0,000	0,000	50,000	0,000	0,194	0,0
6721,060	50,000	0,000	0,000	50,016	0,000	0,191	0,0
6722,010	50,000	0,000	0,000	49,994	0,000	0,222	0,0
6723,055	50,000	0,000	0,000	49,997	0,000	0,216	0,0
6724,006	50,000	0,000	0,000	49,991	0,000	0,203	0,0
6725,051	50,000	0,000	0,000	49,997	0,000	0,153	0,0
6726,001	50,000	0,000	0,000	49,994	0,000	0,181	0,0
6727,045	50,000	0,000	0,000	50,003	0,000	0,197	0,0
6728,090	50,000	0,000	0,000	49,984	0,000	0,209	0,0
6729,040	50,000	0,000	0,000	49,978	0,000	0,197	0,0
6730,085	50,000	0,000	0,000	49,994	0,000	0,169	0,0
6731,036	50,000	0,000	0,000	49,984	0,000	0,181	0,0
6732,081	50,000	0,000	0,000	49,994	0,000	0,178	0,0
6733,030	50,000	0,000	0,000	50,003	0,000	0,181	0,0
6734,076	50,000	0,000	0,000	50,003	0,000	0,200	0,0
6735,025	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6736,070	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6737,020	50,000	0,000	0,000	49,994	0,000	0,194	0,0
6738,065	50,000	0,000	0,000	49,994	0,000	0,206	0,0
6739,015	50,000	0,000	0,000	49,987	0,000	0,200	0,0
6740,060	50,000	0,000	0,000	50,009	0,000	0,197	0,0
6741,010	50,000	0,000	0,000	50,003	0,000	0,203	0,0
6742,056	50,000	0,000	0,000	50,006	0,000	0,259	0,0
6743,005	50,000	0,000	0,000	50,006	0,000	0,225	0,0
6744,051	50,000	0,000	0,000	49,994	0,000	0,222	0,0
6745,001	50,000	0,000	0,000	50,006	0,000	0,191	0,0
6746,046	50,000	0,000	0,000	50,000	0,000	0,209	0,0
6747,090	50,000	0,000	0,000	49,984	0,000	0,172	0,0
6748,040	50,000	0,000	0,000	49,994	0,000	0,184	0,0
6749,086	50,000	0,000	0,000	50,003	0,000	0,200	0,0
6750,035	50,000	0,000	0,000	49,984	0,000	0,197	0,0
6751,080	50,000	0,000	0,000	49,994	0,000	0,184	0,0
6752,030	50,000	0,000	0,000	49,997	0,000	0,219	0,0
6753,075	50,000	0,000	0,000	50,000	0,000	0,203	0,0
6754,025	50,000	0,000	0,000	50,000	0,000	0,200	0,0
6755,070	50,000	0,000	0,000	49,991	0,000	0,228	0,0
6756,020	50,000	0,000	0,000	49,981	0,000	0,166	0,0
6757,065	50,000	0,000	0,000	49,981	0,000	0,178	0,0
6758,015	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6759,060	50,000	0,000	0,000	49,994	0,000	0,200	0,0
6760,010	50,000	0,000	0,000	50,003	0,000	0,212	0,0
6761,055	50,000	0,000	0,000	49,987	0,000	0,187	0,0
6762,005	50,000	0,000	0,000	50,000	0,000	0,209	0,0
6763,051	50,000	0,000	0,000	49,994	0,000	0,212	0,0
6764,000	50,000	0,000	0,000	49,991	0,000	0,172	0,0
6765,046	50,000	0,000	0,000	49,997	0,000	0,178	0,0
6766,091	50,000	0,000	0,000	49,997	0,000	0,197	0,0
6767,041	50,000	0,000	0,000	50,003	0,000	0,203	0,0
6768,085	50,000	0,000	0,000	49,994	0,000	0,209	0,0
6769,036	50,000	0,000	0,000	50,006	0,000	0,187	0,0
6770,080	50,000	0,000	0,000	50,000	0,000	0,181	0,0
6771,031	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6772,076	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6773,025	50,000	0,000	0,000	49,991	0,000	0,231	0,0
6774,070	50,000	0,000	0,000	50,003	0,000	0,200	0,0
6775,020	50,000	0,000	0,000	50,003	0,000	0,166	0,0
6776,065	50,000	0,000	0,000	49,981	0,000	0,203	0,0
6777,015	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6778,060	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6779,010	50,000	0,000	0,000	50,003	0,000	0,203	0,0
6780,056	50,000	0,000	0,000	50,003	0,000	0,187	0,0
6781,005	50,000	0,000	0,000	49,991	0,000	0,206	0,0
6782,050	50,000	0,000	0,000	49,997	0,000	0,184	0,0
6783,001	50,000	0,000	0,000	50,000	0,000	0,163	0,0
6784,046	50,000	0,000	0,000	49,997	0,000	0,194	0,0
6785,090	50,000	0,000	0,000	49,994	0,000	0,212	0,0
6786,040	50,000	0,000	0,000	49,997	0,000	0,175	0,0
6787,086	50,000	0,000	0,000	49,991	0,000	0,184	0,0
6788,035	50,000	0,000	0,000	50,003	0,000	0,184	0,0
6789,080	50,000	0,000	0,000	50,003	0,000	0,172	0,0
6790,031	50,000	0,000	0,000	49,994	0,000	0,191	0,0
6791,075	50,000	0,000	0,000	49,994	0,000	0,153	0,0
6792,025	50,000	0,000	0,000	49,994	0,000	0,184	0,0
6793,070	50,000	0,000	0,000	50,013	0,000	0,203	0,0
6794,021	50,000	0,000	0,000	49,997	0,000	0,191	0,0
6795,065	50,000	0,000	0,000	49,997	0,000	0,194	0,0
6796,015	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6797,060	50,000	0,000	0,000	49,987	0,000	0,187	0,0
6798,010	50,000	0,000	0,000	50,003	0,000	0,194	0,0
6799,056	50,000	0,000	0,000	49,994	0,000	0,181	0,0
6800,006	50,000	0,000	0,000	49,991	0,000	0,169	0,0
6801,050	50,000	0,000	0,000	50,003	0,000	0,206	0,0
6802,001	50,000	0,000	0,000	49,991	0,000	0,194	0,0
6803,046	50,000	0,000	0,000	49,997	0,000	0,178	0,0
6804,091	50,000	0,000	0,000	49,994	0,000	0,200	0,0
6805,040	50,000	0,000	0,000	50,006	0,000	0,197	0,0
6806,086	50,000	0,000	0,000	49,991	0,000	0,163	0,0
6807,036	50,000	0,000	0,000	49,984	0,000	0,163	0,0
6808,080	50,000	0,000	0,000	49,991	0,000	0,219	0,0
6809,030	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6810,075	50,000	0,000	0,000	49,997	0,000	0,219	0,0
6811,025	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6812,070	50,000	0,000	0,000	49,997	0,000	0,159	0,0
6813,020	50,000	0,000	0,000	50,006	0,000	0,194	0,0
6814,065	50,000	0,000	0,000	49,991	0,000	0,163	0,0
6815,015	50,000	0,000	0,000	50,000	0,000	0,169	0,0
6816,060	50,000	0,000	0,000	50,000	0,000	0,203	0,0
6817,010	50,000	0,000	0,000	50,000	0,000	0,194	0,0
6818,056	50,000	0,000	0,000	49,984	0,000	0,184	0,0
6819,005	50,000	0,000	0,000	49,997	0,000	0,206	0,0
6820,050	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6821,000	50,000	0,000	0,000	50,009	0,000	0,212	0,0
6822,046	50,000	0,000	0,000	49,991	0,000	0,206	0,0
6823,091	50,000	0,000	0,000	50,000	0,000	0,175	0,0
6824,041	50,000	0,000	0,000	50,000	0,000	0,203	0,0
6825,085	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6826,036	50,000	0,000	0,000	49,991	0,000	0,166	0,0
6827,080	50,000	0,000	0,000	50,003	0,000	0,163	0,0
6828,031	50,000	0,000	0,000	49,997	0,000	0,203	0,0
6829,076	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6830,025	50,000	0,000	0,000	50,003	0,000	0,166	0,0
6831,070	50,000	0,000	0,000	50,006	0,000	0,197	0,0
6832,020	50,000	0,000	0,000	50,003	0,000	0,197	0,0
6833,065	50,000	0,000	0,000	49,991	0,000	0,197	0,0
6834,016	50,000	0,000	0,000	49,984	0,000	0,191	0,0
6835,060	50,000	0,000	0,000	49,994	0,000	0,163	0,0
6836,010	50,000	0,000	0,000	50,006	0,000	0,172	0,0
6837,056	50,000	0,000	0,000	50,003	0,000	0,187	0,0
6838,006	50,000	0,000	0,000	50,000	0,000	0,191	0,0
6839,050	50,000	0,000	0,000	49,984	0,000	0,203	0,0
6840,001	50,000	0,000	0,000	50,000	0,000	0,181	0,0
6841,046	50,000	0,000	0,000	49,991	0,000	0,209	0,0
6842,091	50,000	0,000	0,000	50,016	0,000	0,200	0,0
6843,040	50,000	0,000	0,000	49,978	0,000	0,203	0,0
6844,085	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6845,036	50,000	0,000	0,000	50,000	0,000	0,209	0,0
6846,081	50,000	0,000	0,000	50,006	0,000	0,212	0,0
6847,031	50,000	0,000	0,000	49,997	0,000	0,203	0,0
6848,075	50,000	0,000	0,000	49,994	0,000	0,191	0,0
6849,025	50,000	0,000	0,000	49,997	0,000	0,203	0,0
6850,071	50,000	0,000	0,000	50,013	0,000	0,194	0,0
6851,020	50,000	0,000	0,000	50,003	0,000	0,197	0,0
6852,065	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6853,015	50,000	0,000	0,000	50,006	0,000	0,187	0,0
6854,060	50,000	0,000	0,000	49,978	0,000	0,212	0,0
6855,010	50,000	0,000	0,000	50,003	0,000	0,212	0,0
6856,055	50,000	0,000	0,000	50,016	0,000	0,203	0,0
6857,005	50,000	0,000	0,000	49,997	0,000	0,206	0,0
6858,051	50,000	0,000	0,000	49,997	0,000	0,187	0,0
6859,000	50,000	0,000	0,000	50,006	0,000	0,191	0,0
6860,045	50,000	0,000	0,000	49,994	0,000	0,203	0,0
6861,090	50,000	0,000	0,000	50,006	0,000	0,206	0,0
6862,040	50,000	0,000	0,000	49,984	0,000	0,197	0,0
6863,086	50,000	0,000	0,000	49,994	0,000	0,191	0,0
6864,036	50,000	0,000	0,000	50,000	0,000	0,184	0,0
6865,082	50,000	0,000	0,000	49,984	0,000	0,181	0,0
6866,030	50,000	0,000	0,000	49,987	0,000	0,166	0,0
6867,075	50,000	0,000	0,000	49,994	0,000	0,191	0,0
6868,025	50,000	0,000	0,000	49,984	0,000	0,194	0,0
6869,070	50,000	0,000	0,000	49,997	0,000	0,181	0,0
6870,020	50,000	0,000	0,000	50,006	0,000	0,225	0,0
6871,065	50,000	0,000	0,000	50,003	0,000	0,194	0,0
6872,015	50,000	0,000	0,000	50,003	0,000	0,222	0,0
6873,060	50,000	0,000	0,000	50,006	0,000	0,178	0,0
6874,010	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6875,056	50,000	0,000	0,000	49,987	0,000	0,191	0,0
6876,005	50,000	0,000	0,000	50,000	0,000	0,178	0,0
6877,051	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6878,000	50,000	0,000	0,000	50,003	0,000	0,212	0,0
6879,046	50,000	0,000	0,000	49,994	0,000	0,191	0,0
6880,090	50,000	0,000	0,000	49,991	0,000	0,169	0,0
6881,040	50,000	0,000	0,000	50,000	0,000	0,191	0,0
6882,085	50,000	0,000	0,000	50,003	0,000	0,216	0,0
6883,035	50,000	0,000	0,000	49,997	0,000	0,181	0,0
6884,081	50,000	0,000	0,000	49,991	0,000	0,197	0,0
6885,030	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6886,075	50,000	0,000	0,000	49,987	0,000	0,178	0,0
6887,025	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6888,070	50,000	0,000	0,000	49,994	0,000	0,184	0,0
6889,020	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6890,065	50,000	0,000	0,000	49,987	0,000	0,156	0,0
6891,015	50,000	0,000	0,000	49,981	0,000	0,175	0,0
6892,060	50,000	0,000	0,000	50,003	0,000	0,169	0,0
6893,010	50,000	0,000	0,000	49,978	0,000	0,187	0,0
6894,055	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6895,005	50,000	0,000	0,000	49,997	0,000	0,172	0,0
6896,051	50,000	0,000	0,000	49,994	0,000	0,222	0,0
6897,000	50,000	0,000	0,000	50,009	0,000	0,191	0,0
6898,045	50,000	0,000	0,000	50,000	0,000	0,200	0,0
6899,090	50,000	0,000	0,000	50,006	0,000	0,206	0,0
6900,041	50,000	0,000	0,000	49,987	0,000	0,175	0,0
6901,085	50,000	0,000	0,000	49,991	0,000	0,178	0,0
6902,035	50,000	0,000	0,000	50,003	0,000	0,191	0,0
6903,081	50,000	0,000	0,000	50,006	0,000	0,194	0,0
6904,031	50,000	0,000	0,000	50,009	0,000	0,184	0,0
6905,075	50,000	0,000	0,000	49,991	0,000	0,206	0,0
6906,025	50,000	0,000	0,000	49,987	0,000	0,178	0,0
6907,070	50,000	0,000	0,000	49,994	0,000	0,206	0,0
6908,020	50,000	0,000	0,000	50,013	0,000	0,194	0,0
6909,065	50,000	0,000	0,000	49,978	0,000	0,178	0,0
6910,015	50,000	0,000	0,000	49,987	0,000	0,209	0,0
6911,060	50,000	0,000	0,000	50,006	0,000	0,194	0,0
6912,010	50,000	0,000	0,000	49,997	0,000	0,178	0,0
6913,056	50,000	0,000	0,000	50,009	0,000	0,209	0,0
6914,005	50,000	0,000	0,000	49,991	0,000	0,206	0,0
6915,050	50,000	0,000	0,000	50,000	0,000	0,197	0,0
6916,000	50,000	0,000	0,000	49,984	0,000	0,181	0,0
6917,046	50,000	0,000	0,000	50,000	0,000	0,212	0,0
6918,090	50,000	0,000	0,000	49,981	0,000	0,187	0,0
6919,040	50,000	0,000	0,000	49,981	0,000	0,184	0,0
6920,085	50,000	0,000	0,000	50,000	0,000	0,181	0,0
6921,035	50,000	0,000	0,000	49,991	0,000	0,187	0,0
6922,080	50,000	0,000	0,000	50,000	0,000	0,206	0,0
6923,030	50,000	0,000	0,000	50,000	0,000	0,197	0,0
6924,076	50,000	0,000	0,000	49,997	0,000	0,191	0,0
6925,025	50,000	0,000	0,000	49,997	0,000	0,206	0,0
6926,071	50,000	0,000	0,000	50,000	0,000	0,181	0,0
6927,020	50,000	0,000	0,000	50,009	0,000	0,212	0,0
6928,065	50,000	0,000	0,000	50,009	0,000	0,206	0,0
6929,016	50,000	0,000	0,000	50,000	0,000	0,203	0,0
6930,060	50,000	0,000	0,000	49,997	0,000	0,181	0,0
6931,010	50,000	0,000	0,000	49,997	0,000	0,187	0,0
6932,056	50,000	0,000	0,000	49,991	0,000	0,212	0,0
6933,005	50,000	0,000	0,000	49,997	0,000	0,187	0,0
6934,050	50,000	0,000	0,000	49,984	0,000	0,191	0,0
6935,000	50,000	0,000	0,000	49,997	0,000	0,191	0,0
6936,045	50,000	0,000	0,000	49,991	0,000	0,181	0,0
6937,090	50,000	0,000	0,000	49,997	0,000	0,206	0,0
6938,040	50,000	0,000	0,000	49,997	0,000	0,172	0,0
6939,086	50,000	0,000	0,000	50,006	0,000	0,197	0,0
6940,035	50,000	0,000	0,000	50,009	0,000	0,206	0,0
6941,080	50,000	0,000	0,000	50,006	0,000	0,209	0,0
6942,031	50,000	0,000	0,000	50,000	0,000	0,178	0,0
6943,075	50,000	0,000	0,000	49,984	0,000	0,197	0,0
6944,025	50,000	0,000	0,000	49,997	0,000	0,212	0,0
6945,070	50,000	0,000	0,000	50,009	0,000	0,166	0,0
6946,020	50,000	0,000	0,000	50,000	0,000	0,209	0,0
6947,066	50,000	0,000	0,000	49,994	0,000	0,197	0,0
6948,015	50,000	0,000	0,000	49,984	0,000	0,187	0,0
6949,060	50,000	0,000	0,000	49,991	0,000	0,212	0,0
6950,010	50,000	0,000	0,000	50,003	0,000	0,181	0,0
6951,055	50,000	0,000	0,000	49,997	0,000	0,203	0,0
6952,005	50,000	0,000	0,000	50,003	0,000	0,206	0,0
6953,051	50,000	0,000	0,000	49,994	0,000	0,141	0,0
6954,000	50,000	0,000	0,000	49,994	0,000	0,159	0,0
6955,045	50,000	0,000	0,000	49,994	0,000	0,181	0,0
6956,091	50,000	0,000	0,000	50,013	0,000	0,197	0,0
6957,040	50,000	0,000	0,000	49,997	0,000	0,212	0,0
6958,085	50,000	0,000	0,000	49,997	0,000	0,200	0,0
6959,035	50,000	0,000	0,000	50,006	0,000	0,163	0,0
6960,080	50,000	0,000	0,000	49,994	0,000	0,194	0,0
6961,030	50,000	0,000	0,000	49,991	0,000	0,191	0,0
6962,075	50,000	0,000	0,000	49,994	0,000	0,206	0,0
6963,025	50,000	0,000	0,000	49,997	0,000	0,197	0,0
6964,070	50,000	0,000	0,000	50,000	0,000	0,209	0,0
6965,020	50,000	0,000	0,000	50,003	0,000	0,178	0,0
6966,065	50,000	0,000	0,000	50,006	0,000	0,191	0,0
6967,015	50,000	0,000	0,000	50,000	0,000	0,159	0,0
6968,060	50,000	0,000	0,000	49,981	0,000	0,166	0,0
6969,010	50,000	0,000	0,000	49,997	0,000	0,178	0,0
6970,056	50,000	0,000	0,000	49,987	0,000	0,216	0,0
6971,005	50,000	0,000	0,000	50,009	0,000	0,203	0,0
6972,050	50,000	0,000	0,000	50,003	0,000	0,184	0,0
6973,000	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6974,046	50,000	0,000	0,000	49,997	0,000	0,209	0,0
6975,090	50,000	0,000	0,000	49,991	0,000	0,184	0,0
6976,041	50,000	0,000	0,000	49,991	0,000	0,197	0,0
6977,086	50,000	0,000	0,000	50,003	0,000	0,175	0,0
6978,035	50,000	0,000	0,000	49,987	0,000	0,163	0,0
6979,081	50,000	0,000	0,000	49,997	0,000	0,191	0,0
6980,031	50,000	0,000	0,000	50,000	0,000	0,178	0,0
6981,075	50,000	0,000	0,000	49,994	0,000	0,187	0,0
6982,025	50,000	0,000	0,000	50,003	0,000	0,203	0,0
6983,070	50,000	0,000	0,000	50,003	0,000	0,156	0,0
6984,021	50,000	0,000	0,000	49,978	0,000	0,206	0,0
6985,065	50,000	0,000	0,000	50,006	0,000	0,181	0,0
6986,016	50,000	0,000	0,000	49,994	0,000	0,203	0,0
6987,060	50,000	0,000	0,000	49,978	0,000	0,212	0,0
6988,010	50,000	0,000	0,000	50,006	0,000	0,200	0,0
6989,056	50,000	0,000	0,000	49,987	0,000	0,197	0,0
6990,006	50,000	0,000	0,000	50,000	0,000	0,166	0,0
6991,050	50,000	0,000	0,000	49,997	0,000	0,209	0,0
6992,000	50,000	0,000	0,000	50,006	0,000	0,203	0,0
6993,045	50,000	0,000	0,000	49,981	0,000	0,206	0,0
6994,090	50,000	0,000	0,000	49,984	0,000	0,206	0,0
6995,040	50,000	0,000	0,000	49,991	0,000	0,194	0,0
6996,085	50,000	0,000	0,000	50,006	0,000	0,206	0,0
6997,035	50,000	0,000	0,000	49,991	0,000	0,178	0,0
6998,080	50,000	0,000	0,000	50,006	0,000	0,187	0,0
6999,031	50,000	0,000	0,000	50,000	0,000	0,184	0,0
7000,076	50,000	0,000	0,000	49,991	0,000	0,181	0,0
7001,025	50,000	0,000	0,000	49,997	0,000	0,194	0,0
7002,070	50,000	0,000	0,000	50,000	0,000	0,197	0,0
7003,020	50,000	0,000	0,000	49,997	0,000	0,184	0,0
7004,065	50,000	0,000	0,000	49,981	0,000	0,200	0,0
7005,015	50,000	0,000	0,000	50,013	0,000	0,200	0,0
7006,060	50,000	0,000	0,000	49,981	0,000	0,209	0,0
7007,010	50,000	0,000	0,000	49,984	0,000	0,200	0,0
7008,055	50,000	0,000	0,000	49,997	0,000	0,212	0,0
7009,005	50,000	0,000	0,000	49,994	0,000	0,153	0,0
7010,050	50,000	0,000	0,000	50,006	0,000	0,187	0,0
7011,000	50,000	0,000	0,000	50,003	0,000	0,184	0,0
7012,045	50,000	0,000	0,000	49,978	0,000	0,203	0,0
7013,090	50,000	0,000	0,000	50,000	0,000	0,181	0,0
7014,041	50,000	0,000	0,000	49,997	0,000	0,222	0,0
7015,086	50,000	0,000	0,000	49,994	0,000	0,175	0,0
7016,036	50,000	0,000	0,000	50,000	0,000	0,197	0,0
7017,080	50,000	0,000	0,000	49,997	0,000	0,194	0,0
7018,030	50,000	0,000	0,000	49,987	0,000	0,203	0,0
7019,076	50,000	0,000	0,000	50,000	0,000	0,169	0,0
7020,025	50,000	0,000	0,000	49,997	0,000	0,222	0,0
